[1] "R出力\\20170617_Umahuku14_29_OddsHI.txt"
[1] "<-----------馬複人気順1番/馬複人気順2番   開始範囲:終了範囲=0:100"
      [,1] [,2] [,3]       [,4]    [,5]       [,6] [,7] [,8] [,9]     [,10]  [,11]      [,12]
 [1,]    0    0    0 0.00000000       0     0.0000    0    0    0 0.0000000      0     0.0000
 [2,]    1    0    0 0.00000000       0     0.0000    1    0    0 0.0000000      0     0.0000
 [3,]    2    0    0 0.00000000       0     0.0000    2    0    0 0.0000000      0     0.0000
 [4,]    3    0    3 0.00000000   -4200 -1400.0000    3    0    0 0.0000000      0     0.0000
 [5,]    4    0   14 0.00000000  -19600 -1400.0000    4    0    1 0.0000000  -1400 -1400.0000
 [6,]    5    0   21 0.00000000  -29400 -1400.0000    5    0    0 0.0000000      0     0.0000
 [7,]    6    0   21 0.00000000  -29400 -1400.0000    6    0    0 0.0000000      0     0.0000
 [8,]    7    1   24 0.04166667  -28080 -1170.0000    7    0    0 0.0000000      0     0.0000
 [9,]    8    1   37 0.02702703  -25400  -686.4865    8    0    2 0.0000000  -2800 -1400.0000
[10,]    9    1   27 0.03703704  -25340  -938.5185    9    0    1 0.0000000  -1400 -1400.0000
[11,]   10    1   39 0.02564103  -45510 -1166.9231   10    0    1 0.0000000  -1400 -1400.0000
[12,]   11    0   50 0.00000000  -70000 -1400.0000   11    0    0 0.0000000      0     0.0000
[13,]   12    0   57 0.00000000  -79800 -1400.0000   12    0    1 0.0000000  -1400 -1400.0000
[14,]   13    3   51 0.05882353  -43590  -854.7059   13    0    1 0.0000000  -1400 -1400.0000
[15,]   14    2   52 0.03846154  -52760 -1014.6154   14    0    2 0.0000000  -2800 -1400.0000
[16,]   15    5   56 0.08928571  -24640  -440.0000   15    0    2 0.0000000  -2800 -1400.0000
[17,]   16    3   82 0.03658537  -79080  -964.3902   16    0    0 0.0000000      0     0.0000
[18,]   17    2   66 0.03030303  -76920 -1165.4545   17    0    0 0.0000000      0     0.0000
[19,]   18    6   69 0.08695652  -50070  -725.6522   18    0    1 0.0000000  -1400 -1400.0000
[20,]   19    7   77 0.09090909  -49530  -643.2468   19    0    2 0.0000000  -2800 -1400.0000
[21,]   20    6   80 0.07500000  -76560  -957.0000   20    0    2 0.0000000  -2800 -1400.0000
[22,]   21    3   82 0.03658537  -74500  -908.5366   21    0    5 0.0000000  -7000 -1400.0000
[23,]   22    8   85 0.09411765  -74090  -871.6471   22    0    3 0.0000000  -4200 -1400.0000
[24,]   23    2   82 0.02439024  -95860 -1169.0244   23    0    3 0.0000000  -4200 -1400.0000
[25,]   24    7   59 0.11864407  -41620  -705.4237   24    1    2 0.5000000   3120  1560.0000
[26,]   25   20  147 0.13605442  -53520  -364.0816   25    0    8 0.0000000 -11200 -1400.0000
[27,]   26    6  109 0.05504587 -100860  -925.3211   26    1    5 0.2000000  -2760  -552.0000
[28,]   27   16  115 0.13913043  -58380  -507.6522   27    1    2 0.5000000   3930  1965.0000
[29,]   28   10   99 0.10101010  -58580  -591.7172   28    0    7 0.0000000  -9800 -1400.0000
[30,]   29   14  102 0.13725490  -42790  -419.5098   29    1    3 0.3333333  -1300  -433.3333
[31,]   30   12  118 0.10169492  -92000  -779.6610   30    0    3 0.0000000  -4200 -1400.0000
[32,]   31   10  108 0.09259259  -86380  -799.8148   31    0    7 0.0000000  -9800 -1400.0000
[33,]   32   14  103 0.13592233  -63380  -615.3398   32    0    6 0.0000000  -8400 -1400.0000
[34,]   33   16  110 0.14545455  -32190  -292.6364   33    0    4 0.0000000  -5600 -1400.0000
[35,]   34   21  119 0.17647059  -48010  -403.4454   34    0    4 0.0000000  -5600 -1400.0000
[36,]   35   20  100 0.20000000    1160    11.6000   35    0    2 0.0000000  -2800 -1400.0000
[37,]   36   21  127 0.16535433  -21440  -168.8189   36    0    5 0.0000000  -7000 -1400.0000
[38,]   37   11  137 0.08029197 -116390  -849.5620   37    1    5 0.2000000   -610  -122.0000
[39,]   38   11   98 0.11224490  -68790  -701.9388   38    1    5 0.2000000   2090   418.0000
[40,]   39   12  135 0.08888889  -76540  -566.9630   39    1    2 0.5000000   3060  1530.0000
[41,]   40   11  124 0.08870968  -93370  -752.9839   40    1    7 0.1428571  -5600  -800.0000
[42,]   41   15  121 0.12396694  -49890  -412.3140   41    0    7 0.0000000  -9800 -1400.0000
[43,]   42   18  139 0.12949640  -97140  -698.8489   42    0    9 0.0000000 -12600 -1400.0000
[44,]   43   15  130 0.11538462 -102480  -788.3077   43    0    7 0.0000000  -9800 -1400.0000
[45,]   44   27  137 0.19708029  -34730  -253.5036   44    0    2 0.0000000  -2800 -1400.0000
[46,]   45   31  161 0.19254658  -42790  -265.7764   45    0    3 0.0000000  -4200 -1400.0000
[47,]   46   25  136 0.18382353  -45640  -335.5882   46    1    4 0.2500000  -1880  -470.0000
[48,]   47   18  123 0.14634146  -45820  -372.5203   47    0    4 0.0000000  -5600 -1400.0000
[49,]   48   19  185 0.10270270 -149340  -807.2432   48    1    5 0.2000000  -2150  -430.0000
[50,]   49   20   97 0.20618557  -21800  -224.7423   49    1    5 0.2000000  -4000  -800.0000
[51,]   50    4   58 0.06896552  -52060  -897.5862   50    1    4 0.2500000   5670  1417.5000
[1] -2749100
[1] -147430
[1] "<-----------馬複人気順2番/馬複人気順3番   開始範囲:終了範囲=0:100"
